種別,年,月,産業分類,規模,就業形態,常用雇用,現金給与総額,きまって支給する給与,実質賃金（現金給与総額）,総実労働時間,所定外労働時間
季節調整済指数,2010,6,TL,T,2,82,,,,,
季節調整済指数,2010,7,D,T,0,,88.7,,,,
季節調整済指数,2010,7,E,0,0,102.1,96.7,98.7,103.9,105.3,118.5
季節調整済指数,2010,7,E,0,1,101.9,,,,,
季節調整済指数,2010,7,E,0,2,103.7,,,,,
季節調整済指数,2010,7,E,T,0,104,95.5,98.1,102.6,105.9,118.9
季節調整済指数,2010,7,E,T,1,104,,,,,
季節調整済指数,2010,7,E,T,2,104.3,,,,,
季節調整済指数,2010,7,TL,0,0,90.1,98.2,99.1,105.5,106.6,113.4
季節調整済指数,2010,7,TL,0,1,91.9,,,,,
季節調整済指数,2010,7,TL,0,2,84.7,,,,,
季節調整済指数,2010,7,TL,T,0,92.5,99.5,100.4,106.9,108.5,112.1
季節調整済指数,2010,7,TL,T,1,96.7,,,,,
季節調整済指数,2010,7,TL,T,2,83.1,,,,,
季節調整済指数,2010,8,D,T,0,,88,,,,
季節調整済指数,2010,8,E,0,0,102.1,99.3,98.9,106.8,105.9,121.5
季節調整済指数,2010,8,E,0,1,102,,,,,
季節調整済指数,2010,8,E,0,2,103.4,,,,,
季節調整済指数,2010,8,E,T,0,104.1,97.5,98.5,104.8,106.7,122.1
季節調整済指数,2010,8,E,T,1,104,,,,,
季節調整済指数,2010,8,E,T,2,103.8,,,,,
季節調整済指数,2010,8,TL,0,0,90.2,98.9,99.4,106.3,107.4,114.9
季節調整済指数,2010,8,TL,0,1,92,,,,,
季節調整済指数,2010,8,TL,0,2,85,,,,,
季節調整済指数,2010,8,TL,T,0,92.6,99.7,100.6,107.2,109.1,113.6
季節調整済指数,2010,8,TL,T,1,96.8,,,,,
季節調整済指数,2010,8,TL,T,2,82.9,,,,,
季節調整済指数,2010,9,D,T,0,,88.3,,,,
季節調整済指数,2010,9,E,0,0,102.3,99.3,98.9,106.7,106.1,119.6
季節調整済指数,2010,9,E,0,1,102.1,,,,,
季節調整済指数,2010,9,E,0,2,103.7,,,,,
季節調整済指数,2010,9,E,T,0,104.1,98.2,98.2,105.5,106.6,120.2
季節調整済指数,2010,9,E,T,1,104.1,,,,,
季節調整済指数,2010,9,E,T,2,104,,,,,
季節調整済指数,2010,9,TL,0,0,90.4,99.2,99.4,106.6,107.3,112.3
季節調整済指数,2010,9,TL,0,1,91.9,,,,,
季節調整済指数,2010,9,TL,0,2,85.3,,,,,
季節調整済指数,2010,9,TL,T,0,92.7,100.4,100.6,107.8,109.1,112.1
季節調整済指数,2010,9,TL,T,1,96.9,,,,,
季節調整済指数,2010,9,TL,T,2,83.1,,,,,
季節調整済指数,2010,10,D,T,0,,89,,,,
季節調整済指数,2010,10,E,0,0,102.3,99,98.8,105.9,105,118.9
季節調整済指数,2010,10,E,0,1,102.2,,,,,
季節調整済指数,2010,10,E,0,2,102.5,,,,,
季節調整済指数,2010,10,E,T,0,104.1,98,98.3,104.8,105.5,119.3
季節調整済指数,2010,10,E,T,1,104.1,,,,,
季節調整済指数,2010,10,E,T,2,103.5,,,,,
季節調整済指数,2010,10,TL,0,0,90.4,98.9,99.3,105.8,106.5,112.7
季節調整済指数,2010,10,TL,0,1,92.1,,,,,
季節調整済指数,2010,10,TL,0,2,85.3,,,,,
季節調整済指数,2010,10,TL,T,0,92.8,100.3,100.6,107.3,108.2,111.8
季節調整済指数,2010,10,TL,T,1,96.9,,,,,
季節調整済指数,2010,10,TL,T,2,83.3,,,,,
季節調整済指数,2010,11,D,T,0,,88.7,,,,
季節調整済指数,2010,11,E,0,0,102.3,99.5,98.8,106.3,105.1,120
季節調整済指数,2010,11,E,0,1,102,,,,,
季節調整済指数,2010,11,E,0,2,103.3,,,,,
季節調整済指数,2010,11,E,T,0,104.3,98.7,98.5,105.4,105.8,121.2
季節調整済指数,2010,11,E,T,1,104.2,,,,,
季節調整済指数,2010,11,E,T,2,103.6,,,,,
季節調整済指数,2010,11,TL,0,0,90.5,99.1,99.3,105.9,106.7,114
季節調整済指数,2010,11,TL,0,1,91.9,,,,,
季節調整済指数,2010,11,TL,0,2,85.9,,,,,
季節調整済指数,2010,11,TL,T,0,92.7,100.1,100.4,106.9,108.5,112.3
季節調整済指数,2010,11,TL,T,1,96.8,,,,,
季節調整済指数,2010,11,TL,T,2,83.6,,,,,
季節調整済指数,2010,12,D,T,0,,89.2,,,,
季節調整済指数,2010,12,E,0,0,102.4,95.3,98.8,102,104.9,120.3
季節調整済指数,2010,12,E,0,1,102.3,,,,,
季節調整済指数,2010,12,E,0,2,102.5,,,,,
季節調整済指数,2010,12,E,T,0,104.2,95.2,98.4,101.9,105.7,122.2
季節調整済指数,2010,12,E,T,1,104.2,,,,,
季節調整済指数,2010,12,E,T,2,103.9,,,,,
季節調整済指数,2010,12,TL,0,0,90.4,97.5,99.6,104.4,106.2,112.6
季節調整済指数,2010,12,TL,0,1,92.2,,,,,
季節調整済指数,2010,12,TL,0,2,85.1,,,,,
季節調整済指数,2010,12,TL,T,0,92.7,98.7,100.6,105.7,108.1,112.6
季節調整済指数,2010,12,TL,T,1,96.9,,,,,
季節調整済指数,2010,12,TL,T,2,83.2,,,,,
季節調整済指数,2011,1,D,T,0,,88.6,,,,
季節調整済指数,2011,1,E,0,0,102.1,99.2,98.7,106.3,104.7,121.5
季節調整済指数,2011,1,E,0,1,102.1,,,,,
季節調整済指数,2011,1,E,0,2,101.7,,,,,
季節調整済指数,2011,1,E,T,0,104,98.8,98.3,105.9,105.2,122.6
季節調整済指数,2011,1,E,T,1,104.3,,,,,
季節調整済指数,2011,1,E,T,2,100.9,,,,,
季節調整済指数,2011,1,TL,0,0,90.6,99.8,99.3,107,106.1,113.4
季節調整済指数,2011,1,TL,0,1,92.1,,,,,
季節調整済指数,2011,1,TL,0,2,85.8,,,,,
季節調整済指数,2011,1,TL,T,0,92.9,100.3,100.2,107.5,108,112
季節調整済指数,2011,1,TL,T,1,96.9,,,,,
季節調整済指数,2011,1,TL,T,2,83.5,,,,,
季節調整済指数,2011,2,D,T,0,,89.1,,,,
季節調整済指数,2011,2,E,0,0,102.1,98.8,99.1,105.9,104.1,121.9
季節調整済指数,2011,2,E,0,1,102.3,,,,,
季節調整済指数,2011,2,E,0,2,99.3,,,,,
季節調整済指数,2011,2,E,T,0,104,98.5,98.5,105.6,105,123.5
季節調整済指数,2011,2,E,T,1,104.6,,,,,
季節調整済指数,2011,2,E,T,2,99.3,,,,,
季節調整済指数,2011,2,TL,0,0,90.6,99.1,99.2,106.2,106.5,113.6
季節調整済指数,2011,2,TL,0,1,92.3,,,,,
季節調整済指数,2011,2,TL,0,2,85.8,,,,,
季節調整済指数,2011,2,TL,T,0,92.9,100,100.3,107.2,108.3,112.3
季節調整済指数,2011,2,TL,T,1,96.9,,,,,
季節調整済指数,2011,2,TL,T,2,83.8,,,,,
季節調整済指数,2011,3,D,T,0,,88.1,,,,
季節調整済指数,2011,3,E,0,0,102.2,99.2,98.2,106.3,103.2,114.1
季節調整済指数,2011,3,E,0,1,102.4,,,,,
季節調整済指数,2011,3,E,0,2,99.5,,,,,
季節調整済指数,2011,3,E,T,0,103.8,98.8,98.1,105.9,104.4,115.5
季節調整済指数,2011,3,E,T,1,104.7,,,,,
季節調整済指数,2011,3,E,T,2,100,,,,,
季節調整済指数,2011,3,TL,0,0,90.7,98.7,98.8,105.8,105.8,110.9
季節調整済指数,2011,3,TL,0,1,92.2,,,,,
季節調整済指数,2011,3,TL,0,2,86.1,,,,,
季節調整済指数,2011,3,TL,T,0,92.9,99.9,99.9,107.1,108,110.9
季節調整済指数,2011,3,TL,T,1,96.9,,,,,
季節調整済指数,2011,3,TL,T,2,83.8,,,,,
季節調整済指数,2011,4,D,T,0,,88.9,,,,
季節調整済指数,2011,4,E,0,0,101.7,98.2,97.9,105.3,102.5,104.4
季節調整済指数,2011,4,E,0,1,102.1,,,,,
季節調整済指数,2011,4,E,0,2,98.6,,,,,
季節調整済指数,2011,4,E,T,0,103.6,98.1,97.7,105.1,103.6,106.2
季節調整済指数,2011,4,E,T,1,104.3,,,,,
季節調整済指数,2011,4,E,T,2,99.1,,,,,
季節調整済指数,2011,4,TL,0,0,90.5,98.5,98.5,105.6,105.6,106.6
季節調整済指数,2011,4,TL,0,1,92,,,,,
季節調整済指数,2011,4,TL,0,2,86,,,,,
季節調整済指数,2011,4,TL,T,0,92.8,99.7,99.7,106.9,107.7,107
季節調整済指数,2011,4,TL,T,1,96.8,,,,,
季節調整済指数,2011,4,TL,T,2,83.8,,,,,
季節調整済指数,2011,5,D,T,0,,92.3,,,,
季節調整済指数,2011,5,E,0,0,101.4,98.1,98.5,105.1,103.2,109.4
季節調整済指数,2011,5,E,0,1,101.8,,,,,
季節調整済指数,2011,5,E,0,2,98.4,,,,,
季節調整済指数,2011,5,E,T,0,103.5,98,98.1,105,104,110.4
季節調整済指数,2011,5,E,T,1,104.3,,,,,
季節調整済指数,2011,5,E,T,2,98.3,,,,,
季節調整済指数,2011,5,TL,0,0,90.5,100.2,98.8,107.4,105.9,108.8
季節調整済指数,2011,5,TL,0,1,92,,,,,
季節調整済指数,2011,5,TL,0,2,85.7,,,,,
季節調整済指数,2011,5,TL,T,0,92.7,100.9,100,108.1,107.7,108.9
季節調整済指数,2011,5,TL,T,1,96.8,,,,,
季節調整済指数,2011,5,TL,T,2,83.5,,,,,
季節調整済指数,2011,6,D,T,0,,93,,,,
季節調整済指数,2011,6,E,0,0,101.3,97.8,99.3,104.8,104.9,115.4
季節調整済指数,2011,6,E,0,1,101.6,,,,,
季節調整済指数,2011,6,E,0,2,99.2,,,,,
季節調整済指数,2011,6,E,T,0,103.4,97.6,98.9,104.6,105.7,116.5
季節調整済指数,2011,6,E,T,1,103.9,,,,,
季節調整済指数,2011,6,E,T,2,99.1,,,,,
季節調整済指数,2011,6,TL,0,0,90.3,98,99.2,105,106.6,111.6
季節調整済指数,2011,6,TL,0,1,92.2,,,,,
季節調整済指数,2011,6,TL,0,2,85.6,,,,,
季節調整済指数,2011,6,TL,T,0,92.7,99.2,100.1,106.3,108.5,111.5
季節調整済指数,2011,6,TL,T,1,96.8,,,,,
季節調整済指数,2011,6,TL,T,2,83.2,,,,,
季節調整済指数,2011,7,D,T,0,,85,,,,
季節調整済指数,2011,7,E,0,0,101.6,99.7,99.6,106.7,105.3,118.9
季節調整済指数,2011,7,E,0,1,101.9,,,,,
季節調整済指数,2011,7,E,0,2,97.5,,,,,
季節調整済指数,2011,7,E,T,0,103.5,98.2,99.3,105.1,106.1,121.4
季節調整済指数,2011,7,E,T,1,104.4,,,,,
季節調整済指数,2011,7,E,T,2,98,,,,,
季節調整済指数,2011,7,TL,0,0,90.7,99.2,99.2,106.2,106.4,112.8
季節調整済指数,2011,7,TL,0,1,92.2,,,,,
季節調整済指数,2011,7,TL,0,2,86.1,,,,,
季節調整済指数,2011,7,TL,T,0,92.9,99.4,100.2,106.4,108.4,112.6
季節調整済指数,2011,7,TL,T,1,96.7,,,,,
季節調整済指数,2011,7,TL,T,2,84.1,,,,,
季節調整済指数,2011,8,D,T,0,,88.4,,,,
季節調整済指数,2011,8,E,0,0,101.5,98.8,99.8,105.9,105.9,120.2
季節調整済指数,2011,8,E,0,1,102,,,,,
季節調整済指数,2011,8,E,0,2,96.7,,,,,
季節調整済指数,2011,8,E,T,0,103.5,97.9,99.4,104.9,107,122.2
季節調整済指数,2011,8,E,T,1,104.4,,,,,
季節調整済指数,2011,8,E,T,2,97,,,,,
季節調整済指数,2011,8,TL,0,0,90.6,98.2,99,105.3,107,112.2
季節調整済指数,2011,8,TL,0,1,92.2,,,,,
季節調整済指数,2011,8,TL,0,2,86.3,,,,,
季節調整済指数,2011,8,TL,T,0,92.8,99.4,100.1,106.5,109,112
季節調整済指数,2011,8,TL,T,1,96.7,,,,,
季節調整済指数,2011,8,TL,T,2,84.2,,,,,
季節調整済指数,2011,9,D,T,0,,88.7,,,,
季節調整済指数,2011,9,E,0,0,101.3,99.9,100,107.2,105.6,122
季節調整済指数,2011,9,E,0,1,102,,,,,
季節調整済指数,2011,9,E,0,2,96,,,,,
季節調整済指数,2011,9,E,T,0,103.3,99,99.6,106.2,106.4,124.1
季節調整済指数,2011,9,E,T,1,104.4,,,,,
季節調整済指数,2011,9,E,T,2,96.8,,,,,
季節調整済指数,2011,9,TL,0,0,90.8,98.8,99.4,106,107,114.4
季節調整済指数,2011,9,TL,0,1,92.3,,,,,
季節調整済指数,2011,9,TL,0,2,86.4,,,,,
季節調整済指数,2011,9,TL,T,0,92.8,99.6,100.2,106.9,108.7,113.3
季節調整済指数,2011,9,TL,T,1,96.8,,,,,
季節調整済指数,2011,9,TL,T,2,84.1,,,,,
季節調整済指数,2011,10,D,T,0,,88.1,,,,
季節調整済指数,2011,10,E,0,0,101.4,100.2,100.3,107.5,105.5,123.3
季節調整済指数,2011,10,E,0,1,101.9,,,,,
季節調整済指数,2011,10,E,0,2,96,,,,,
季節調整済指数,2011,10,E,T,0,103.5,99.6,99.8,106.9,106.4,125.5
季節調整済指数,2011,10,E,T,1,104.4,,,,,
季節調整済指数,2011,10,E,T,2,96.9,,,,,
季節調整済指数,2011,10,TL,0,0,90.6,99.1,99.5,106.3,106.8,115.2
